Season,gmDate,HomeTeam,HomeConf,HomeDiv,HomeRslt,HomePts,RoadTeam,RoadCOnf,RoadDiv,RoadPts
2013,12/23/2013,MEM,West,Southwest,Win,104,UTA,West,Northwest,94
2013,12/23/2013,SA,West,Southwest,Win,112,TOR,East,Atlantic,99
2013,12/23/2013,DEN,West,Northwest,Loss,81,GS,West,Pacific,89
2013,12/23/2013,PHO,West,Pacific,Win,117,LAL,West,Pacific,90
2013,12/23/2013,SAC,West,Pacific,Loss,100,NO,West,Southwest,113
2013,12/25/2013,BKN,East,Atlantic,Loss,78,CHI,East,Central,95
2013,12/25/2013,NY,East,Atlantic,Loss,94,OKC,West,Northwest,123
2013,12/25/2013,LAL,West,Pacific,Loss,95,MIA,East,Southeast,101
2013,12/25/2013,SA,West,Southwest,Loss,98,HOU,West,Southwest,111
2013,12/25/2013,GS,West,Pacific,Win,105,LAC,West,Pacific,103
2013,12/26/2013,CLE,East,Central,Loss,125,ATL,East,Southeast,127
2013,12/26/2013,HOU,West,Southwest,Win,100,MEM,West,Southwest,92
2013,12/26/2013,DAL,West,Southwest,Loss,107,SA,West,Southwest,116
2013,12/26/2013,POR,West,Northwest,Win,116,LAC,West,Pacific,112
2013,12/27/2013,CHA,East,Southeast,Loss,85,OKC,West,Northwest,89
2013,12/27/2013,ORL,East,Southeast,Win,109,DET,East,Central,92
2013,12/27/2013,BKN,East,Atlantic,Win,104,MIL,East,Central,93
2013,12/27/2013,NY,East,Atlantic,Loss,83,TOR,East,Atlantic,95
2013,12/27/2013,MIN,West,Northwest,Win,120,WAS,East,Southeast,98
2013,12/27/2013,NO,West,Southwest,Win,105,DEN,West,Northwest,89
2013,12/27/2013,UTA,West,Northwest,Win,105,LAL,West,Pacific,103
2013,12/27/2013,SAC,West,Pacific,Win,108,MIA,East,Southeast,103
2013,12/27/2013,GS,West,Pacific,Win,115,PHO,West,Pacific,86
2013,12/28/2013,BOS,East,Atlantic,Win,103,CLE,East,Central,100
2013,12/28/2013,IND,East,Central,Win,105,BKN,East,Atlantic,91
2013,12/28/2013,TOR,East,Atlantic,Win,115,NY,East,Atlantic,100
2013,12/28/2013,WAS,East,Southeast,Win,106,DET,East,Central,82
2013,12/28/2013,ATL,East,Southeast,Win,118,CHA,East,Southeast,116
2013,12/28/2013,CHI,East,Central,Loss,83,DAL,West,Southwest,105
2013,12/28/2013,HOU,West,Southwest,Win,107,NO,West,Southwest,98
2013,12/28/2013,MEM,West,Southwest,Win,120,DEN,West,Northwest,99
2013,12/28/2013,MIL,East,Central,Loss,95,MIN,West,Northwest,117
2013,12/28/2013,PHO,West,Pacific,Win,115,PHI,East,Atlantic,101
2013,12/28/2013,POR,West,Northwest,Loss,107,MIA,East,Southeast,108
2013,12/28/2013,LAC,West,Pacific,Win,98,UTA,West,Northwest,90
2013,12/29/2013,CLE,East,Central,Loss,104,GS,West,Pacific,108
2013,12/29/2013,ORL,East,Southeast,Win,109,ATL,East,Southeast,102
2013,12/29/2013,OKC,West,Northwest,Win,117,HOU,West,Southwest,86
2013,12/29/2013,SA,West,Southwest,Win,112,SAC,West,Pacific,104
2013,12/29/2013,LAL,West,Pacific,Loss,104,PHI,East,Atlantic,111
2013,12/30/2013,DET,East,Central,Loss,99,WAS,East,Southeast,106
2013,12/30/2013,MEM,West,Southwest,Loss,91,CHI,East,Central,95
2013,12/30/2013,MIN,West,Northwest,Loss,98,DAL,West,Southwest,100
2013,12/30/2013,NO,West,Southwest,Win,110,POR,West,Northwest,108
2013,12/30/2013,DEN,West,Northwest,Loss,94,MIA,East,Southeast,97
2013,12/30/2013,UTA,West,Northwest,Win,83,CHA,East,Southeast,80
2013,12/30/2013,LAC,West,Pacific,Loss,88,PHO,West,Pacific,107
2013,12/31/2013,BOS,East,Atlantic,Loss,91,ATL,East,Southeast,92
2013,12/31/2013,IND,East,Central,Win,91,CLE,East,Central,76
2013,12/31/2013,ORL,East,Southeast,Loss,81,GS,West,Pacific,94
2013,12/31/2013,CHI,East,Central,Loss,79,TOR,East,Atlantic,85
2013,12/31/2013,HOU,West,Southwest,Loss,106,SAC,West,Pacific,110
2013,12/31/2013,SA,West,Southwest,Win,113,BKN,East,Atlantic,92
2013,12/31/2013,OKC,West,Northwest,Loss,94,POR,West,Northwest,98
2013,12/31/2013,LAL,West,Pacific,Loss,79,MIL,East,Central,94
2013,1/1/2014,WAS,East,Southeast,Loss,78,DAL,West,Southwest,87
2013,1/1/2014,TOR,East,Atlantic,Win,95,IND,East,Central,82
2013,1/1/2014,MIN,West,Northwest,Win,124,NO,West,Southwest,112
2013,1/1/2014,DEN,West,Northwest,Loss,102,PHI,East,Atlantic,114
2013,1/1/2014,LAC,West,Pacific,Win,112,CHA,East,Southeast,85
2013,1/2/2014,CLE,East,Central,Win,87,ORL,East,Southeast,81
2013,1/2/2014,MIA,East,Southeast,Loss,114,GS,West,Pacific,123
2013,1/2/2014,CHI,East,Central,Win,94,BOS,East,Atlantic,82
2013,1/2/2014,OKC,West,Northwest,Loss,93,BKN,East,Atlantic,95
2013,1/2/2014,SA,West,Southwest,Loss,101,NY,East,Atlantic,105
2013,1/2/2014,PHO,West,Pacific,Loss,91,MEM,West,Southwest,99
2013,1/2/2014,UTA,West,Northwest,Win,96,MIL,East,Central,87
2013,1/2/2014,POR,West,Northwest,Win,134,CHA,East,Southeast,104
2013,1/2/2014,SAC,West,Pacific,Loss,104,PHI,East,Atlantic,113
2013,1/3/2014,WAS,East,Southeast,Loss,88,TOR,East,Atlantic,101
2013,1/3/2014,ATL,East,Southeast,Loss,100,GS,West,Pacific,101
2013,1/3/2014,BOS,East,Atlantic,Loss,92,NO,West,Southwest,95
2013,1/3/2014,HOU,West,Southwest,Win,102,NY,East,Atlantic,100
2013,1/3/2014,DAL,West,Southwest,Loss,112,LAC,West,Pacific,119
2013,1/3/2014,DEN,West,Northwest,Win,111,MEM,West,Southwest,108
2013,1/3/2014,LAL,West,Pacific,Win,110,UTA,West,Northwest,99
2013,1/4/2014,IND,East,Central,Win,99,NO,West,Southwest,82
2013,1/4/2014,ORL,East,Southeast,Loss,94,MIA,East,Southeast,110
2013,1/4/2014,BKN,East,Atlantic,Win,89,CLE,East,Central,82
2013,1/4/2014,CHI,East,Central,Win,91,ATL,East,Southeast,84
2013,1/4/2014,MIN,West,Northwest,Loss,111,OKC,West,Northwest,115
2013,1/4/2014,SA,West,Southwest,Win,116,LAC,West,Pacific,92
2013,1/4/2014,PHO,West,Pacific,Win,116,MIL,East,Central,100
2013,1/4/2014,POR,West,Northwest,Loss,99,PHI,East,Atlantic,101
2013,1/4/2014,SAC,West,Pacific,Loss,103,CHA,East,Southeast,113
2013,1/5/2014,DET,East,Central,Loss,84,MEM,West,Southwest,112
2013,1/5/2014,CLE,East,Central,Loss,78,IND,East,Central,82
2013,1/5/2014,MIA,East,Southeast,Win,102,TOR,East,Atlantic,97
2013,1/5/2014,WAS,East,Southeast,Loss,96,GS,West,Pacific,112
2013,1/5/2014,OKC,West,Northwest,Win,119,BOS,East,Atlantic,96
2013,1/5/2014,DAL,West,Southwest,Loss,80,NY,East,Atlantic,92
2013,1/5/2014,LAL,West,Pacific,Loss,115,DEN,West,Northwest,137
2013,1/6/2014,PHI,East,Atlantic,Loss,95,MIN,West,Northwest,126
2013,1/6/2014,BKN,East,Atlantic,Win,91,ATL,East,Southeast,86
2013,1/6/2014,LAC,West,Pacific,Win,101,ORL,East,Southeast,81
2013,1/7/2014,CHA,East,Southeast,Loss,83,WAS,East,Southeast,97
2013,1/7/2014,CLE,East,Central,Win,111,PHI,East,Atlantic,93
2013,1/7/2014,IND,East,Central,Win,86,TOR,East,Atlantic,79
2013,1/7/2014,MIA,East,Southeast,Win,107,NO,West,Southwest,88
2013,1/7/2014,NY,East,Atlantic,Win,89,DET,East,Central,85
2013,1/7/2014,CHI,East,Central,Win,92,PHO,West,Pacific,87
2013,1/7/2014,MEM,West,Southwest,Loss,108,SA,West,Southwest,110
2013,1/7/2014,MIL,East,Central,Loss,80,GS,West,Pacific,101
2013,1/7/2014,DAL,West,Southwest,Win,110,LAL,West,Pacific,97
2013,1/7/2014,DEN,West,Northwest,Win,129,BOS,East,Atlantic,98
2013,1/7/2014,UTA,West,Northwest,Win,112,OKC,West,Northwest,101
2013,1/7/2014,SAC,West,Pacific,Win,123,POR,West,Northwest,119
2013,1/8/2014,SA,West,Southwest,Win,112,DAL,West,Southwest,90
2013,1/8/2014,TOR,East,Atlantic,Win,112,DET,East,Central,91
2013,1/8/2014,ATL,East,Southeast,Win,97,IND,East,Central,87
2013,1/8/2014,BKN,East,Atlantic,Win,102,GS,West,Pacific,98
2013,1/8/2014,MIN,West,Northwest,Loss,103,PHO,West,Pacific,104
2013,1/8/2014,NO,West,Southwest,Loss,96,WAS,East,Southeast,102
2013,1/8/2014,HOU,West,Southwest,Win,113,LAL,West,Pacific,99
2013,1/8/2014,POR,West,Northwest,Win,110,ORL,East,Southeast,94
2013,1/8/2014,LAC,West,Pacific,Win,111,BOS,East,Atlantic,105
2013,1/9/2014,NY,East,Atlantic,Win,102,MIA,East,Southeast,92
2013,1/9/2014,DEN,West,Northwest,Win,101,OKC,West,Northwest,88
2013,1/10/2014,IND,East,Central,Win,93,WAS,East,Southeast,66
2013,1/10/2014,PHI,East,Atlantic,Loss,104,DET,East,Central,114
2013,1/10/2014,ATL,East,Southeast,Win,83,HOU,West,Southwest,80
2013,1/10/2014,MEM,West,Southwest,Win,104,PHO,West,Pacific,99
2013,1/10/2014,MIN,West,Northwest,Win,119,CHA,East,Southeast,92
2013,1/10/2014,NO,West,Southwest,Loss,90,DAL,West,Southwest,107
2013,1/10/2014,BKN,East,Atlantic,Win,104,MIA,East,Southeast,95
2013,1/10/2014,MIL,East,Central,Loss,72,CHI,East,Central,81
2013,1/10/2014,UTA,West,Northwest,Loss,102,CLE,East,Central,113
2013,1/10/2014,SAC,West,Pacific,Win,103,ORL,East,Southeast,83
2013,1/10/2014,GS,West,Pacific,Win,99,BOS,East,Atlantic,97
2013,1/10/2014,LAC,West,Pacific,Win,123,LAL,West,Pacific,87
2013,1/11/2014,TOR,East,Atlantic,Win,96,BKN,East,Atlantic,80
2013,1/11/2014,WAS,East,Southeast,Loss,107,HOU,West,Southwest,114
2013,1/11/2014,DET,East,Central,Win,110,PHO,West,Pacific,108
2013,1/11/2014,PHI,East,Atlantic,Loss,92,NY,East,Atlantic,102
2013,1/11/2014,CHI,East,Central,Win,103,CHA,East,Southeast,97
2013,1/11/2014,OKC,West,Northwest,Win,101,MIL,East,Central,85
2013,1/11/2014,DAL,West,Southwest,Win,110,NO,West,Southwest,107
2013,1/11/2014,DEN,West,Northwest,Win,120,ORL,East,Southeast,94
2013,1/11/2014,POR,West,Northwest,Win,112,BOS,East,Atlantic,104
2013,1/12/2014,SAC,West,Pacific,Win,124,CLE,East,Central,80
2013,1/12/2014,MEM,West,Southwest,Win,108,ATL,East,Southeast,101
2013,1/12/2014,SA,West,Southwest,Win,104,MIN,West,Northwest,86
2013,1/13/2014,TOR,East,Atlantic,Win,116,MIL,East,Central,94
2013,1/13/2014,BOS,East,Atlantic,Loss,92,HOU,West,Southwest,104
2013,1/13/2014,NY,East,Atlantic,Win,98,PHO,West,Pacific,96
2013,1/13/2014,CHI,East,Central,Loss,88,WAS,East,Southeast,102
2013,1/13/2014,NO,West,Southwest,Loss,95,SA,West,Southwest,101
2013,1/13/2014,DAL,West,Southwest,Win,107,ORL,East,Southeast,88
2013,1/13/2014,UTA,West,Northwest,Win,118,DEN,West,Northwest,103
2013,1/14/2014,CHA,East,Southeast,Win,108,NY,East,Atlantic,98
2013,1/14/2014,IND,East,Central,Win,116,SAC,West,Pacific,92
2013,1/14/2014,MEM,West,Southwest,Win,90,OKC,West,Northwest,87
2013,1/14/2014,LAL,West,Pacific,Loss,118,CLE,East,Central,120
2013,1/15/2014,ORL,East,Southeast,Loss,125,CHI,East,Central,128
2013,1/15/2014,PHI,East,Atlantic,Win,95,CHA,East,Southeast,92
2013,1/15/2014,WAS,East,Southeast,Win,114,MIA,East,Southeast,97
2013,1/15/2014,BOS,East,Atlantic,Win,88,TOR,East,Atlantic,83
2013,1/15/2014,MIL,East,Central,Loss,77,MEM,West,Southwest,82
2013,1/15/2014,MIN,West,Northwest,Loss,108,SAC,West,Pacific,111
2013,1/15/2014,NO,West,Southwest,Loss,100,HOU,West,Southwest,103
2013,1/15/2014,SA,West,Southwest,Win,109,UTA,West,Northwest,105
2013,1/15/2014,PHO,West,Pacific,Win,121,LAL,West,Pacific,114
2013,1/15/2014,POR,West,Northwest,Win,108,CLE,East,Central,96
2013,1/15/2014,GS,West,Pacific,Loss,116,DEN,West,Northwest,123
2013,1/15/2014,LAC,West,Pacific,Win,129,DAL,West,Southwest,127
2013,1/16/2014,ATL,East,Southeast,Loss,110,BKN,East,Atlantic,127
2013,1/16/2014,IND,East,Central,Win,117,NY,East,Atlantic,89
2013,1/16/2014,HOU,West,Southwest,Loss,92,OKC,West,Northwest,104
2013,1/17/2014,NY,East,Atlantic,Loss,95,LAC,West,Pacific,109
2013,1/17/2014,ORL,East,Southeast,Loss,101,CHA,East,Southeast,111
2013,1/17/2014,PHI,East,Atlantic,Loss,86,MIA,East,Southeast,101
2013,1/17/2014,TOR,East,Atlantic,Win,94,MIN,West,Northwest,89
2013,1/17/2014,WAS,East,Southeast,Win,96,CHI,East,Central,93
2013,1/17/2014,BOS,East,Atlantic,Loss,104,LAL,West,Pacific,107
2013,1/17/2014,DET,East,Central,Loss,89,UTA,West,Northwest,110
2013,1/17/2014,MEM,West,Southwest,Win,91,SAC,West,Pacific,90
2013,1/17/2014,SA,West,Southwest,Loss,100,POR,West,Northwest,109
2013,1/17/2014,DEN,West,Northwest,Loss,109,CLE,East,Central,117
2013,1/17/2014,PHO,West,Pacific,Loss,107,DAL,West,Southwest,110
2013,1/17/2014,OKC,West,Northwest,Win,127,GS,West,Pacific,121
2013,1/18/2014,CHA,East,Southeast,Loss,96,MIA,East,Southeast,104
2013,1/18/2014,IND,East,Central,Win,106,LAC,West,Pacific,92
2013,1/18/2014,WAS,East,Southeast,Loss,98,DET,East,Central,104
2013,1/18/2014,CHI,East,Central,Win,103,PHI,East,Atlantic,78
2013,1/18/2014,HOU,West,Southwest,Win,114,MIL,East,Central,104
2013,1/18/2014,MIN,West,Northwest,Win,98,UTA,West,Northwest,72
2013,1/18/2014,NO,West,Southwest,Loss,87,GS,West,Pacific,97
2013,1/18/2014,DAL,West,Southwest,Loss,111,POR,West,Northwest,127
2013,1/19/2014,TOR,East,Atlantic,Loss,106,LAL,West,Pacific,112
2013,1/19/2014,ORL,East,Southeast,Win,93,BOS,East,Atlantic,91
2013,1/19/2014,OKC,West,Northwest,Win,108,SAC,West,Pacific,93
2013,1/19/2014,SA,West,Southwest,Win,110,MIL,East,Central,82
2013,1/19/2014,PHO,West,Pacific,Win,117,DEN,West,Northwest,103
2013,1/20/2014,CLE,East,Central,Loss,97,DAL,West,Southwest,102
2013,1/20/2014,DET,East,Central,Loss,103,LAC,West,Pacific,112
2013,1/20/2014,CHA,East,Southeast,Win,100,TOR,East,Atlantic,95
2013,1/20/2014,WAS,East,Southeast,Win,107,PHI,East,Atlantic,99
2013,1/20/2014,NY,East,Atlantic,Loss,80,BKN,East,Atlantic,103
2013,1/20/2014,MEM,West,Southwest,Loss,92,NO,West,Southwest,95
2013,1/20/2014,ATL,East,Southeast,Win,121,MIA,East,Southeast,114
2013,1/20/2014,CHI,East,Central,Win,102,LAL,West,Pacific,100
2013,1/20/2014,HOU,West,Southwest,Win,126,POR,West,Northwest,113
2013,1/20/2014,GS,West,Pacific,Loss,94,IND,East,Central,102
2013,1/21/2014,BKN,East,Atlantic,Win,101,ORL,East,Southeast,90
2013,1/21/2014,MIA,East,Southeast,Win,93,BOS,East,Atlantic,86
2013,1/21/2014,NO,West,Southwest,Loss,97,SAC,West,Pacific,114
2013,1/21/2014,OKC,West,Northwest,Win,105,POR,West,Northwest,97
2013,1/21/2014,UTA,West,Northwest,Loss,97,MIN,West,Northwest,112
2013,1/22/2014,CHA,East,Southeast,Win,95,LAC,West,Pacific,91
2013,1/22/2014,CLE,East,Central,Loss,87,CHI,East,Central,98
2013,1/22/2014,ORL,East,Southeast,Loss,109,ATL,East,Southeast,112
2013,1/22/2014,TOR,East,Atlantic,Win,93,DAL,West,Southwest,85
2013,1/22/2014,WAS,East,Southeast,Loss,111,BOS,East,Atlantic,113
2013,1/22/2014,NY,East,Atlantic,Loss,106,PHI,East,Atlantic,110
2013,1/22/2014,HOU,West,Southwest,Win,119,SAC,West,Pacific,98
2013,1/22/2014,MIL,East,Central,Win,104,DET,East,Central,101
2013,1/22/2014,PHO,West,Pacific,Win,124,IND,East,Central,100
2013,1/22/2014,SA,West,Southwest,Loss,105,OKC,West,Northwest,111
2013,1/23/2014,MIA,East,Southeast,Win,109,LAL,West,Pacific,102
2013,1/23/2014,POR,West,Northwest,Win,110,DEN,West,Northwest,105
2013,1/24/2014,ORL,East,Southeast,Win,114,LAL,West,Pacific,105
2013,1/24/2014,PHI,East,Atlantic,Loss,95,TOR,East,Atlantic,104
2013,1/24/2014,ATL,East,Southeast,Loss,79,SA,West,Southwest,105
2013,1/24/2014,BOS,East,Atlantic,Loss,83,OKC,West,Northwest,101
2013,1/24/2014,BKN,East,Atlantic,Win,107,DAL,West,Southwest,106
2013,1/24/2014,CLE,East,Central,Win,93,MIL,East,Central,78
2013,1/24/2014,DET,East,Central,Loss,101,NO,West,Southwest,103
2013,1/24/2014,NY,East,Atlantic,Win,125,CHA,East,Southeast,96
2013,1/24/2014,CHI,East,Central,Loss,95,LAC,West,Pacific,112
2013,1/24/2014,HOU,West,Southwest,Loss,87,MEM,West,Southwest,88
2013,1/24/2014,PHO,West,Pacific,Loss,95,WAS,East,Southeast,101
2013,1/24/2014,SAC,West,Pacific,Loss,111,IND,East,Central,116
2013,1/24/2014,GS,West,Pacific,Loss,120,MIN,West,Northwest,121
2013,1/25/2014,CHA,East,Southeast,Loss,87,CHI,East,Central,89
2013,1/25/2014,TOR,East,Atlantic,Loss,118,LAC,West,Pacific,126
2013,1/25/2014,PHI,East,Atlantic,Loss,91,OKC,West,Northwest,103
2013,1/25/2014,MEM,West,Southwest,Win,99,HOU,West,Southwest,81
2013,1/25/2014,MIL,East,Central,Loss,87,ATL,East,Southeast,112
2013,1/25/2014,DEN,West,Northwest,Win,109,IND,East,Central,96
2013,1/25/2014,UTA,West,Northwest,Win,104,WAS,East,Southeast,101
2013,1/25/2014,POR,West,Northwest,Win,115,MIN,West,Northwest,104
2013,1/26/2014,MIA,East,Southeast,Win,113,SA,West,Southwest,101
2013,1/26/2014,NY,East,Atlantic,Win,110,LAL,West,Pacific,103
2013,1/26/2014,NO,West,Southwest,Win,100,ORL,East,Southeast,92
2013,1/26/2014,CLE,East,Central,Loss,90,PHO,West,Pacific,99
2013,1/26/2014,BOS,East,Atlantic,Loss,79,BKN,East,Atlantic,85
2013,1/26/2014,DAL,West,Southwest,Win,116,DET,East,Central,106
2013,1/26/2014,GS,West,Pacific,Win,103,POR,West,Northwest,88
2013,1/26/2014,SAC,West,Pacific,Loss,117,DEN,West,Northwest,125
2013,1/27/2014,PHI,East,Atlantic,Loss,113,PHO,West,Pacific,124
2013,1/27/2014,BKN,East,Atlantic,Loss,103,TOR,East,Atlantic,104
2013,1/27/2014,CHI,East,Central,Loss,86,MIN,West,Northwest,95
2013,1/27/2014,MIL,East,Central,Loss,86,LAC,West,Pacific,114
2013,1/27/2014,OKC,West,Northwest,Win,111,ATL,East,Southeast,109
2013,1/27/2014,UTA,West,Northwest,Win,106,SAC,West,Pacific,99
2013,1/28/2014,CLE,East,Central,Loss,89,NO,West,Southwest,100
2013,1/28/2014,DET,East,Central,Win,103,ORL,East,Southeast,87
2013,1/28/2014,NY,East,Atlantic,Win,114,BOS,East,Atlantic,88
2013,1/28/2014,HOU,West,Southwest,Win,97,SA,West,Southwest,90
2013,1/28/2014,POR,West,Northwest,Loss,81,MEM,West,Southwest,98
2013,1/28/2014,GS,West,Pacific,Loss,85,WAS,East,Southeast,88
2013,1/28/2014,LAL,West,Pacific,Loss,92,IND,East,Central,104
2013,1/29/2014,MIA,East,Southeast,Loss,95,OKC,West,Northwest,112
2013,1/29/2014,TOR,East,Atlantic,Win,98,ORL,East,Southeast,83
2013,1/29/2014,BOS,East,Atlantic,Loss,94,PHI,East,Atlantic,95
2013,1/29/2014,MIL,East,Central,Loss,117,PHO,West,Pacific,126
2013,1/29/2014,MIN,West,Northwest,Win,88,NO,West,Southwest,77
2013,1/29/2014,DAL,West,Southwest,Loss,115,HOU,West,Southwest,117
2013,1/29/2014,DEN,West,Northwest,Loss,98,CHA,East,Southeast,101
2013,1/29/2014,SA,West,Southwest,Loss,86,CHI,East,Central,96
2013,1/29/2014,SAC,West,Pacific,Loss,89,MEM,West,Southwest,99
2013,1/29/2014,LAC,West,Pacific,Win,110,WAS,East,Southeast,103
2013,1/30/2014,IND,East,Central,Loss,94,PHO,West,Pacific,102
2013,1/30/2014,NY,East,Atlantic,Win,117,CLE,East,Central,86
2013,1/30/2014,GS,West,Pacific,Win,111,LAC,West,Pacific,92
2013,1/31/2014,ORL,East,Southeast,Win,113,MIL,East,Central,102
2013,1/31/2014,PHI,East,Atlantic,Loss,99,ATL,East,Southeast,125
2013,1/31/2014,MIN,West,Northwest,Loss,90,MEM,West,Southwest,94
2013,1/31/2014,BKN,East,Atlantic,Loss,95,OKC,West,Northwest,120
2013,1/31/2014,DAL,West,Southwest,Win,107,SAC,West,Pacific,103
2013,1/31/2014,DEN,West,Northwest,Loss,90,TOR,East,Atlantic,100
2013,1/31/2014,LAL,West,Pacific,Loss,100,CHA,East,Southeast,110
2013,1/31/2014,UTA,West,Northwest,Loss,90,GS,West,Pacific,95
2013,2/1/2014,IND,East,Central,Win,97,BKN,East,Atlantic,96
2013,2/1/2014,WAS,East,Southeast,Win,96,OKC,West,Northwest,81
2013,2/1/2014,ATL,East,Southeast,Win,120,MIN,West,Northwest,113
2013,2/1/2014,DET,East,Central,Win,113,PHI,East,Atlantic,96
2013,2/1/2014,HOU,West,Southwest,Win,106,CLE,East,Central,92
2013,2/1/2014,MEM,West,Southwest,Win,99,MIL,East,Central,90
2013,2/1/2014,NO,West,Southwest,Win,88,CHI,East,Central,79
2013,2/1/2014,SA,West,Southwest,Win,95,SAC,West,Pacific,93
2013,2/1/2014,NY,East,Atlantic,Loss,91,MIA,East,Southeast,106
2013,2/1/2014,PHO,West,Pacific,Win,105,CHA,East,Southeast,95
2013,2/1/2014,POR,West,Northwest,Win,106,TOR,East,Atlantic,103
2013,2/1/2014,LAC,West,Pacific,Win,102,UTA,West,Northwest,87
2013,2/2/2014,BOS,East,Atlantic,Win,96,ORL,East,Southeast,89
2013,2/3/2014,IND,East,Central,Win,98,ORL,East,Southeast,79
2013,2/3/2014,WAS,East,Southeast,Win,100,POR,West,Northwest,90
2013,2/3/2014,BKN,East,Atlantic,Win,108,PHI,East,Atlantic,102
2013,2/3/2014,MIA,East,Southeast,Win,102,DET,East,Central,96
2013,2/3/2014,MIL,East,Central,Win,101,NY,East,Atlantic,98
2013,2/3/2014,NO,West,Southwest,Loss,95,SA,West,Southwest,102
2013,2/3/2014,OKC,West,Northwest,Win,86,MEM,West,Southwest,77
2013,2/3/2014,DAL,West,Southwest,Win,124,CLE,East,Central,107
2013,2/3/2014,DEN,West,Northwest,Win,116,LAC,West,Pacific,115
2013,2/3/2014,UTA,West,Northwest,Loss,79,TOR,East,Atlantic,94
2013,2/3/2014,SAC,West,Pacific,Win,99,CHI,East,Central,70
2013,2/4/2014,ATL,East,Southeast,Loss,85,IND,East,Central,89
2013,2/4/2014,MIN,West,Northwest,Win,109,LAL,West,Pacific,99
2013,2/4/2014,PHO,West,Pacific,Loss,92,CHI,East,Central,101
2013,2/4/2014,GS,West,Pacific,Loss,75,CHA,East,Southeast,91
2013,2/5/2014,CLE,East,Central,Loss,108,LAL,West,Pacific,119
2013,2/5/2014,PHI,East,Atlantic,Loss,108,BOS,East,Atlantic,114
2013,2/5/2014,WAS,East,Southeast,Loss,118,SA,West,Southwest,125
2013,2/5/2014,NY,East,Atlantic,Loss,90,POR,West,Northwest,94
2013,2/5/2014,HOU,West,Southwest,Win,122,PHO,West,Pacific,108
2013,2/5/2014,MEM,West,Southwest,Loss,96,DAL,West,Southwest,110
2013,2/5/2014,NO,West,Southwest,Win,105,ATL,East,Southeast,100
2013,2/5/2014,OKC,West,Northwest,Win,106,MIN,West,Northwest,97
2013,2/5/2014,ORL,East,Southeast,Win,112,DET,East,Central,98
2013,2/5/2014,DEN,West,Northwest,Win,110,MIL,East,Central,100
2013,2/5/2014,SAC,West,Pacific,Win,109,TOR,East,Atlantic,101
2013,2/5/2014,LAC,West,Pacific,Loss,112,MIA,East,Southeast,116
2013,2/6/2014,BKN,East,Atlantic,Win,103,SA,West,Southwest,89
2013,2/6/2014,GS,West,Pacific,Win,102,CHI,East,Central,87
2013,2/7/2014,IND,East,Central,Win,118,POR,West,Northwest,113
2013,2/7/2014,ORL,East,Southeast,Win,103,OKC,West,Northwest,102
2013,2/7/2014,PHI,East,Atlantic,Loss,98,LAL,West,Pacific,112
2013,2/7/2014,WAS,East,Southeast,Loss,113,CLE,East,Central,115
2013,2/7/2014,BOS,East,Atlantic,Win,99,SAC,West,Pacific,89
2013,2/7/2014,DET,East,Central,Win,111,BKN,East,Atlantic,95
2013,2/7/2014,NY,East,Atlantic,Win,117,DEN,West,Northwest,90
2013,2/7/2014,DAL,West,Southwest,Win,103,UTA,West,Northwest,81
2013,2/7/2014,NO,West,Southwest,Win,98,MIN,West,Northwest,91
2013,2/7/2014,LAC,West,Pacific,Win,118,TOR,East,Atlantic,105
2013,2/8/2014,CHA,East,Southeast,Loss,100,SA,West,Southwest,104
2013,2/8/2014,ATL,East,Southeast,Loss,76,MEM,West,Southwest,79
2013,2/8/2014,DET,East,Central,Win,126,DEN,West,Northwest,109
2013,2/8/2014,MIN,West,Northwest,Loss,110,POR,West,Northwest,117
2013,2/8/2014,MIL,East,Central,Loss,95,HOU,West,Southwest,101
2013,2/8/2014,PHO,West,Pacific,Win,122,GS,West,Pacific,109
2013,2/8/2014,UTA,West,Northwest,Win,94,MIA,East,Southeast,89
2013,2/9/2014,OKC,West,Northwest,Win,112,NY,East,Atlantic,100
2013,2/9/2014,LAL,West,Pacific,Loss,86,CHI,East,Central,92
2013,2/9/2014,BOS,East,Atlantic,Loss,91,DAL,West,Southwest,102
