Season,Date,Visitor,Visit_League,Home,HomeLeague,VisitScore,HomeScore
2017,4/3/2017,SEA,AL,HOU,AL,0,3
2017,4/3/2017,KCA,AL,MIN,AL,1,7
2017,4/3/2017,ANA,AL,OAK,AL,2,4
2017,4/3/2017,CLE,AL,TEX,AL,8,5
2017,4/4/2017,SFN,NL,ARI,NL,8,4
2017,4/4/2017,SDN,NL,LAN,NL,4,0
2017,4/4/2017,COL,NL,MIL,NL,6,5
2017,4/4/2017,CHN,NL,SLN,NL,2,1
2017,4/4/2017,DET,AL,CHA,AL,6,3
2017,4/4/2017,SEA,AL,HOU,AL,1,2
2017,4/4/2017,ANA,AL,OAK,AL,7,6
2017,4/4/2017,NYA,AL,TBA,AL,5,0
2017,4/4/2017,CLE,AL,TEX,AL,4,3
2017,4/5/2017,SFN,NL,ARI,NL,6,8
2017,4/5/2017,PHI,NL,CIN,NL,0,2
2017,4/5/2017,SDN,NL,LAN,NL,1,3
2017,4/5/2017,COL,NL,MIL,NL,1,6
2017,4/5/2017,ATL,NL,NYN,NL,3,1
2017,4/5/2017,MIA,NL,WAS,NL,4,6
2017,4/5/2017,TOR,AL,BAL,AL,1,3
2017,4/5/2017,PIT,NL,BOS,AL,0,3
2017,4/5/2017,SEA,AL,HOU,AL,3,5
2017,4/5/2017,KCA,AL,MIN,AL,1,9
2017,4/5/2017,ANA,AL,OAK,AL,5,0
2017,4/5/2017,NYA,AL,TBA,AL,1,4
2017,4/5/2017,CLE,AL,TEX,AL,9,6
2017,4/6/2017,SFN,NL,ARI,NL,3,9
2017,4/6/2017,PHI,NL,CIN,NL,4,7
2017,4/6/2017,SDN,NL,LAN,NL,2,10
2017,4/6/2017,COL,NL,MIL,NL,2,1
2017,4/6/2017,ATL,NL,NYN,NL,2,6
2017,4/6/2017,CHN,NL,SLN,NL,6,4
2017,4/6/2017,MIA,NL,WAS,NL,4,3
2017,4/6/2017,DET,AL,CHA,AL,2,11
2017,4/6/2017,SEA,AL,HOU,AL,4,2
2017,4/6/2017,KCA,AL,MIN,AL,3,5
2017,4/6/2017,ANA,AL,OAK,AL,1,5
2017,4/6/2017,TOR,AL,TBA,AL,5,2
2017,4/7/2017,CLE,AL,ARI,NL,3,7
2017,4/7/2017,LAN,NL,COL,NL,1,2
2017,4/7/2017,CHN,NL,MIL,NL,1,2
2017,4/7/2017,MIA,NL,NYN,NL,7,2
2017,4/7/2017,WAS,NL,PHI,NL,7,6
2017,4/7/2017,ATL,NL,PIT,NL,4,5
2017,4/7/2017,SFN,NL,SDN,NL,6,7
2017,4/7/2017,CIN,NL,SLN,NL,2,0
2017,4/7/2017,SEA,AL,ANA,AL,1,5
2017,4/7/2017,NYA,AL,BAL,AL,5,6
2017,4/7/2017,MIN,AL,CHA,AL,3,1
2017,4/7/2017,BOS,AL,DET,AL,5,6
2017,4/7/2017,KCA,AL,HOU,AL,5,1
2017,4/7/2017,TOR,AL,TBA,AL,8,10
2017,4/7/2017,OAK,AL,TEX,AL,5,10
2017,4/8/2017,CLE,AL,ARI,NL,2,11
2017,4/8/2017,LAN,NL,COL,NL,2,4
2017,4/8/2017,CHN,NL,MIL,NL,11,6
2017,4/8/2017,MIA,NL,NYN,NL,8,1
2017,4/8/2017,WAS,NL,PHI,NL,3,17
2017,4/8/2017,ATL,NL,PIT,NL,4,6
2017,4/8/2017,SFN,NL,SDN,NL,1,2
2017,4/8/2017,CIN,NL,SLN,NL,4,10
2017,4/8/2017,SEA,AL,ANA,AL,4,5
2017,4/8/2017,NYA,AL,BAL,AL,4,5
2017,4/8/2017,MIN,AL,CHA,AL,2,6
2017,4/8/2017,BOS,AL,DET,AL,1,4
2017,4/8/2017,KCA,AL,HOU,AL,7,3
2017,4/8/2017,TOR,AL,TBA,AL,2,3
2017,4/8/2017,OAK,AL,TEX,AL,6,1
2017,4/9/2017,CLE,AL,ARI,NL,2,3
2017,4/9/2017,LAN,NL,COL,NL,10,6
2017,4/9/2017,CHN,NL,MIL,NL,7,4
2017,4/9/2017,MIA,NL,NYN,NL,2,5
2017,4/9/2017,WAS,NL,PHI,NL,3,4
2017,4/9/2017,ATL,NL,PIT,NL,5,6
2017,4/9/2017,SFN,NL,SDN,NL,5,3
2017,4/9/2017,CIN,NL,SLN,NL,8,0
2017,4/9/2017,SEA,AL,ANA,AL,9,10
2017,4/9/2017,NYA,AL,BAL,AL,7,3
2017,4/9/2017,MIN,AL,CHA,AL,4,1
2017,4/9/2017,BOS,AL,DET,AL,7,5
2017,4/9/2017,KCA,AL,HOU,AL,4,5
2017,4/9/2017,TOR,AL,TBA,AL,2,7
2017,4/9/2017,OAK,AL,TEX,AL,1,8
2017,4/10/2017,LAN,NL,CHN,NL,2,3
2017,4/10/2017,SDN,NL,COL,NL,5,3
2017,4/10/2017,NYN,NL,PHI,NL,4,3
2017,4/10/2017,CIN,NL,PIT,NL,7,1
2017,4/10/2017,ARI,NL,SFN,NL,1,4
2017,4/10/2017,SLN,NL,WAS,NL,6,14
2017,4/10/2017,BOS,AL,DET,AL,1,2
2017,4/10/2017,OAK,AL,KCA,AL,2,0
2017,4/10/2017,TBA,AL,NYA,AL,1,8
2017,4/10/2017,HOU,AL,SEA,AL,0,6
2017,4/11/2017,SDN,NL,COL,NL,2,3
2017,4/11/2017,ATL,NL,MIA,NL,4,8
2017,4/11/2017,NYN,NL,PHI,NL,14,4
2017,4/11/2017,CIN,NL,PIT,NL,6,2
2017,4/11/2017,ARI,NL,SFN,NL,4,3
2017,4/11/2017,SLN,NL,WAS,NL,3,8
2017,4/11/2017,TEX,AL,ANA,AL,5,6
2017,4/11/2017,BAL,AL,BOS,AL,1,8
2017,4/11/2017,CHA,AL,CLE,AL,1,2
2017,4/11/2017,MIN,AL,DET,AL,1,2
2017,4/11/2017,HOU,AL,SEA,AL,7,5
2017,4/11/2017,MIL,NL,TOR,AL,4,3
2017,4/12/2017,LAN,NL,CHN,NL,2,0
2017,4/12/2017,SDN,NL,COL,NL,6,0
2017,4/12/2017,ATL,NL,MIA,NL,5,4
2017,4/12/2017,NYN,NL,PHI,NL,5,4
2017,4/12/2017,CIN,NL,PIT,NL,9,2
2017,4/12/2017,ARI,NL,SFN,NL,2,6
2017,4/12/2017,SLN,NL,WAS,NL,6,1
2017,4/12/2017,TEX,AL,ANA,AL,8,3
2017,4/12/2017,BAL,AL,BOS,AL,12,5
2017,4/12/2017,CHA,AL,CLE,AL,2,1
2017,4/12/2017,MIN,AL,DET,AL,3,5
2017,4/12/2017,OAK,AL,KCA,AL,8,3
2017,4/12/2017,TBA,AL,NYA,AL,4,8
2017,4/12/2017,HOU,AL,SEA,AL,10,5
2017,4/12/2017,MIL,NL,TOR,AL,2,0
2017,4/13/2017,LAN,NL,CHN,NL,0,4
2017,4/13/2017,MIL,NL,CIN,NL,5,1
2017,4/13/2017,NYN,NL,MIA,NL,9,8
2017,4/13/2017,COL,NL,SFN,NL,3,1
2017,4/13/2017,TEX,AL,ANA,AL,8,3
2017,4/13/2017,PIT,NL,BOS,AL,3,4
2017,4/13/2017,CHA,AL,CLE,AL,10,4
2017,4/13/2017,MIN,AL,DET,AL,11,5
2017,4/13/2017,OAK,AL,KCA,AL,1,3
2017,4/13/2017,TBA,AL,NYA,AL,2,3
2017,4/13/2017,BAL,AL,TOR,AL,2,1
2017,4/14/2017,SDN,NL,ATL,NL,2,5
2017,4/14/2017,PIT,NL,CHN,NL,4,2
2017,4/14/2017,MIL,NL,CIN,NL,10,4
2017,4/14/2017,ARI,NL,LAN,NL,1,7
2017,4/14/2017,NYN,NL,MIA,NL,2,3
2017,4/14/2017,COL,NL,SFN,NL,2,8
2017,4/14/2017,PHI,NL,WAS,NL,2,3
2017,4/14/2017,TBA,AL,BOS,AL,10,5
2017,4/14/2017,DET,AL,CLE,AL,7,6
2017,4/14/2017,ANA,AL,KCA,AL,1,7
2017,4/14/2017,CHA,AL,MIN,AL,2,1
2017,4/14/2017,SLN,NL,NYA,AL,3,4
2017,4/14/2017,HOU,AL,OAK,AL,7,2
2017,4/14/2017,TEX,AL,SEA,AL,1,2
2017,4/14/2017,BAL,AL,TOR,AL,6,4
2017,4/15/2017,SDN,NL,ATL,NL,2,4
2017,4/15/2017,PIT,NL,CHN,NL,8,7
2017,4/15/2017,MIL,NL,CIN,NL,5,7
2017,4/15/2017,ARI,NL,LAN,NL,4,8
2017,4/15/2017,NYN,NL,MIA,NL,4,5
2017,4/15/2017,COL,NL,SFN,NL,5,0
2017,4/15/2017,PHI,NL,WAS,NL,4,2
2017,4/15/2017,TBA,AL,BOS,AL,1,2
2017,4/15/2017,DET,AL,CLE,AL,6,13
2017,4/15/2017,ANA,AL,KCA,AL,2,3
2017,4/15/2017,CHA,AL,MIN,AL,0,6
2017,4/15/2017,SLN,NL,NYA,AL,2,3
2017,4/15/2017,HOU,AL,OAK,AL,10,6
2017,4/15/2017,TEX,AL,SEA,AL,0,5
2017,4/15/2017,BAL,AL,TOR,AL,1,2
2017,4/16/2017,SDN,NL,ATL,NL,2,9
2017,4/16/2017,PIT,NL,CHN,NL,6,1
2017,4/16/2017,MIL,NL,CIN,NL,4,2
2017,4/16/2017,ARI,NL,LAN,NL,3,1
2017,4/16/2017,NYN,NL,MIA,NL,2,4
2017,4/16/2017,COL,NL,SFN,NL,4,3
2017,4/16/2017,PHI,NL,WAS,NL,4,6
2017,4/16/2017,TBA,AL,BOS,AL,5,7
2017,4/16/2017,DET,AL,CLE,AL,4,1
2017,4/16/2017,ANA,AL,KCA,AL,0,1
2017,4/16/2017,CHA,AL,MIN,AL,3,1
2017,4/16/2017,SLN,NL,NYA,AL,3,9
2017,4/16/2017,TEX,AL,SEA,AL,7,8
2017,4/16/2017,BAL,AL,TOR,AL,11,4
2017,4/17/2017,SDN,NL,ATL,NL,4,5
2017,4/17/2017,MIL,NL,CHN,NL,6,3
2017,4/17/2017,ARI,NL,LAN,NL,4,2
2017,4/17/2017,PIT,NL,SLN,NL,1,2
2017,4/17/2017,TBA,AL,BOS,AL,3,4
2017,4/17/2017,ANA,AL,HOU,AL,0,3
2017,4/17/2017,CLE,AL,MIN,AL,3,1
2017,4/17/2017,CHA,AL,NYA,AL,4,7
2017,4/17/2017,TEX,AL,OAK,AL,7,0
2017,4/17/2017,MIA,NL,SEA,AL,1,6
2017,4/18/2017,WAS,NL,ATL,NL,3,1
2017,4/18/2017,MIL,NL,CHN,NL,7,9
2017,4/18/2017,BAL,AL,CIN,NL,3,9
2017,4/18/2017,COL,NL,LAN,NL,4,3
2017,4/18/2017,PHI,NL,NYN,NL,6,2
2017,4/18/2017,ARI,NL,SDN,NL,11,2
2017,4/18/2017,PIT,NL,SLN,NL,1,2
2017,4/18/2017,ANA,AL,HOU,AL,5,2
2017,4/18/2017,SFN,NL,KCA,AL,2,1
2017,4/18/2017,CLE,AL,MIN,AL,11,4
2017,4/18/2017,CHA,AL,NYA,AL,4,1
2017,4/18/2017,TEX,AL,OAK,AL,2,4
2017,4/18/2017,MIA,NL,SEA,AL,5,0
2017,4/18/2017,DET,AL,TBA,AL,1,5
2017,4/18/2017,BOS,AL,TOR,AL,8,7
2017,4/19/2017,WAS,NL,ATL,NL,14,4
2017,4/19/2017,MIL,NL,CHN,NL,4,7
2017,4/19/2017,BAL,AL,CIN,NL,2,0
2017,4/19/2017,COL,NL,LAN,NL,2,4
2017,4/19/2017,PHI,NL,NYN,NL,4,5
2017,4/19/2017,ARI,NL,SDN,NL,0,1
2017,4/19/2017,PIT,NL,SLN,NL,1,2
2017,4/19/2017,ANA,AL,HOU,AL,1,5
2017,4/19/2017,SFN,NL,KCA,AL,0,2
2017,4/19/2017,CHA,AL,NYA,AL,1,9
2017,4/19/2017,TEX,AL,OAK,AL,1,9
2017,4/19/2017,MIA,NL,SEA,AL,5,10
2017,4/19/2017,DET,AL,TBA,AL,7,8
2017,4/19/2017,BOS,AL,TOR,AL,0,3
2017,4/20/2017,WAS,NL,ATL,NL,3,2
2017,4/20/2017,BAL,AL,CIN,NL,2,1
2017,4/20/2017,SLN,NL,MIL,NL,5,7
2017,4/20/2017,PHI,NL,NYN,NL,6,4
2017,4/20/2017,ARI,NL,SDN,NL,1,4
2017,4/20/2017,ANA,AL,HOU,AL,1,2
2017,4/20/2017,CLE,AL,MIN,AL,6,2
2017,4/20/2017,SEA,AL,OAK,AL,6,9
2017,4/20/2017,DET,AL,TBA,AL,1,8
2017,4/20/2017,KCA,AL,TEX,AL,0,1
2017,4/20/2017,BOS,AL,TOR,AL,4,1
2017,4/21/2017,LAN,NL,ARI,NL,5,13
2017,4/21/2017,CHN,NL,CIN,NL,6,5
2017,4/21/2017,SFN,NL,COL,NL,5,6
2017,4/21/2017,SLN,NL,MIL,NL,6,3
2017,4/21/2017,WAS,NL,NYN,NL,4,3
2017,4/21/2017,ATL,NL,PHI,NL,3,4
2017,4/21/2017,NYA,AL,PIT,NL,3,6
2017,4/21/2017,MIA,NL,SDN,NL,3,5
2017,4/21/2017,TOR,AL,ANA,AL,8,7
2017,4/21/2017,BOS,AL,BAL,AL,0,2
2017,4/21/2017,CLE,AL,CHA,AL,3,0
2017,4/21/2017,DET,AL,MIN,AL,3,6
2017,4/21/2017,SEA,AL,OAK,AL,1,3
2017,4/21/2017,HOU,AL,TBA,AL,6,3
2017,4/21/2017,KCA,AL,TEX,AL,2,6
2017,4/22/2017,LAN,NL,ARI,NL,5,11
2017,4/22/2017,CHN,NL,CIN,NL,12,8
2017,4/22/2017,SFN,NL,COL,NL,3,12
2017,4/22/2017,SLN,NL,MIL,NL,4,1
2017,4/22/2017,WAS,NL,NYN,NL,3,1
2017,4/22/2017,ATL,NL,PHI,NL,3,4
2017,4/22/2017,NYA,AL,PIT,NL,11,5
2017,4/22/2017,MIA,NL,SDN,NL,6,3
2017,4/22/2017,TOR,AL,ANA,AL,4,5
2017,4/22/2017,BOS,AL,BAL,AL,2,4
2017,4/22/2017,CLE,AL,CHA,AL,7,0
2017,4/22/2017,DET,AL,MIN,AL,5,4
2017,4/22/2017,SEA,AL,OAK,AL,3,4
2017,4/22/2017,HOU,AL,TBA,AL,3,6
2017,4/22/2017,KCA,AL,TEX,AL,1,2
2017,4/23/2017,LAN,NL,ARI,NL,6,2
2017,4/23/2017,CHN,NL,CIN,NL,5,7
2017,4/23/2017,SFN,NL,COL,NL,0,8
2017,4/23/2017,SLN,NL,MIL,NL,6,4
2017,4/23/2017,WAS,NL,NYN,NL,6,3
2017,4/23/2017,ATL,NL,PHI,NL,2,5
2017,4/23/2017,NYA,AL,PIT,NL,1,2
2017,4/23/2017,MIA,NL,SDN,NL,7,3
2017,4/23/2017,TOR,AL,ANA,AL,6,2
2017,4/23/2017,BOS,AL,BAL,AL,6,2
2017,4/23/2017,CLE,AL,CHA,AL,2,6
2017,4/23/2017,DET,AL,MIN,AL,13,4
2017,4/23/2017,SEA,AL,OAK,AL,11,1
2017,4/23/2017,HOU,AL,TBA,AL,6,4
2017,4/23/2017,KCA,AL,TEX,AL,2,5
2017,4/24/2017,SDN,NL,ARI,NL,6,7
2017,4/24/2017,WAS,NL,COL,NL,4,8
2017,4/24/2017,CIN,NL,MIL,NL,7,11
2017,4/24/2017,CHN,NL,PIT,NL,14,3
2017,4/24/2017,LAN,NL,SFN,NL,1,2
2017,4/24/2017,TOR,AL,ANA,AL,1,2
2017,4/24/2017,TBA,AL,BAL,AL,3,6
2017,4/24/2017,KCA,AL,CHA,AL,1,12
2017,4/24/2017,MIN,AL,TEX,AL,3,2
2017,4/25/2017,SDN,NL,ARI,NL,3,9
2017,4/25/2017,WAS,NL,COL,NL,15,12
2017,4/25/2017,CIN,NL,MIL,NL,1,9
2017,4/25/2017,CHN,NL,PIT,NL,1,0
2017,4/25/2017,LAN,NL,SFN,NL,2,1
2017,4/25/2017,TOR,AL,SLN,NL,6,5
2017,4/25/2017,OAK,AL,ANA,AL,1,2
2017,4/25/2017,TBA,AL,BAL,AL,2,0
2017,4/25/2017,KCA,AL,CHA,AL,5,10
2017,4/25/2017,HOU,AL,CLE,AL,4,2
2017,4/25/2017,SEA,AL,DET,AL,9,19
2017,4/25/2017,MIN,AL,TEX,AL,8,1
2017,4/26/2017,SDN,NL,ARI,NL,8,5
2017,4/26/2017,WAS,NL,COL,NL,11,4
2017,4/26/2017,CIN,NL,MIL,NL,4,9
2017,4/26/2017,ATL,NL,NYN,NL,8,2
2017,4/26/2017,MIA,NL,PHI,NL,4,7
2017,4/26/2017,CHN,NL,PIT,NL,5,6
2017,4/26/2017,LAN,NL,SFN,NL,3,4
2017,4/26/2017,OAK,AL,ANA,AL,5,8
2017,4/26/2017,TBA,AL,BAL,AL,4,5
2017,4/26/2017,NYA,AL,BOS,AL,3,1
2017,4/26/2017,KCA,AL,CHA,AL,2,5
2017,4/26/2017,HOU,AL,CLE,AL,6,7
2017,4/26/2017,SEA,AL,DET,AL,8,0
2017,4/26/2017,MIN,AL,TEX,AL,3,14
2017,4/27/2017,SDN,NL,ARI,NL,2,6
2017,4/27/2017,WAS,NL,COL,NL,16,5
2017,4/27/2017,ATL,NL,NYN,NL,7,5
2017,4/27/2017,MIA,NL,PHI,NL,2,3
2017,4/27/2017,LAN,NL,SFN,NL,5,1
2017,4/27/2017,TOR,AL,SLN,NL,4,8
2017,4/27/2017,TOR,AL,SLN,NL,4,6
2017,4/27/2017,OAK,AL,ANA,AL,1,2
2017,4/27/2017,NYA,AL,BOS,AL,3,0
2017,4/27/2017,HOU,AL,CLE,AL,3,4
2017,4/27/2017,SEA,AL,DET,AL,2,1
2017,4/28/2017,COL,NL,ARI,NL,3,1
2017,4/28/2017,PHI,NL,LAN,NL,3,5
2017,4/28/2017,PIT,NL,MIA,NL,12,2
2017,4/28/2017,ATL,NL,MIL,NL,10,8
2017,4/28/2017,SDN,NL,SFN,NL,3,4
2017,4/28/2017,CIN,NL,SLN,NL,5,7
2017,4/28/2017,NYN,NL,WAS,NL,7,5
2017,4/28/2017,CHN,NL,BOS,AL,4,5
2017,4/28/2017,SEA,AL,CLE,AL,3,1
2017,4/28/2017,CHA,AL,DET,AL,7,3
2017,4/28/2017,OAK,AL,HOU,AL,4,9
2017,4/28/2017,MIN,AL,KCA,AL,6,4
2017,4/28/2017,BAL,AL,NYA,AL,11,14
2017,4/28/2017,ANA,AL,TEX,AL,6,3
2017,4/28/2017,TBA,AL,TOR,AL,7,4
2017,4/29/2017,COL,NL,ARI,NL,7,6
2017,4/29/2017,PHI,NL,LAN,NL,5,6
2017,4/29/2017,PIT,NL,MIA,NL,4,0
2017,4/29/2017,ATL,NL,MIL,NL,11,3
2017,4/29/2017,SDN,NL,SFN,NL,12,4
2017,4/29/2017,NYN,NL,WAS,NL,5,3
2017,4/29/2017,CHN,NL,BOS,AL,7,4
2017,4/29/2017,SEA,AL,CLE,AL,3,4
2017,4/29/2017,CHA,AL,DET,AL,6,4
2017,4/29/2017,OAK,AL,HOU,AL,2,1
2017,4/29/2017,BAL,AL,NYA,AL,4,12
2017,4/29/2017,ANA,AL,TEX,AL,3,6
2017,4/29/2017,TBA,AL,TOR,AL,1,4
2017,4/30/2017,COL,NL,ARI,NL,0,2
2017,4/30/2017,PHI,NL,LAN,NL,3,5
2017,4/30/2017,PIT,NL,MIA,NL,3,10
2017,4/30/2017,ATL,NL,MIL,NL,3,4
2017,4/30/2017,SDN,NL,SFN,NL,5,2
2017,4/30/2017,CIN,NL,SLN,NL,5,4
2017,4/30/2017,NYN,NL,WAS,NL,5,23
2017,4/30/2017,CHN,NL,BOS,AL,2,6
2017,4/30/2017,SEA,AL,CLE,AL,4,12
2017,4/30/2017,CHA,AL,DET,AL,3,7
2017,4/30/2017,OAK,AL,HOU,AL,2,7
2017,4/30/2017,MIN,AL,KCA,AL,7,5
2017,4/30/2017,BAL,AL,NYA,AL,7,4
2017,4/30/2017,ANA,AL,TEX,AL,5,2
2017,4/30/2017,TBA,AL,TOR,AL,1,3
2017,5/1/2017,NYN,NL,ATL,NL,7,5
2017,5/1/2017,PHI,NL,CHN,NL,10,2
2017,5/1/2017,PIT,NL,CIN,NL,3,4
2017,5/1/2017,SFN,NL,LAN,NL,4,3
2017,5/1/2017,TBA,AL,MIA,NL,4,2
2017,5/1/2017,MIL,NL,SLN,NL,7,5
2017,5/1/2017,BAL,AL,BOS,AL,5,2
2017,5/1/2017,CLE,AL,DET,AL,1,7
2017,5/1/2017,TEX,AL,HOU,AL,2,6
2017,5/1/2017,CHA,AL,KCA,AL,1,6
2017,5/1/2017,TOR,AL,NYA,AL,7,1
2017,5/2/2017,NYN,NL,ATL,NL,7,9
2017,5/2/2017,PHI,NL,CHN,NL,3,8
2017,5/2/2017,PIT,NL,CIN,NL,12,3
2017,5/2/2017,SFN,NL,LAN,NL,5,13
2017,5/2/2017,TBA,AL,MIA,NL,3,1
2017,5/2/2017,COL,NL,SDN,NL,2,6
2017,5/2/2017,MIL,NL,SLN,NL,1,2
2017,5/2/2017,ARI,NL,WAS,NL,6,3
2017,5/2/2017,BAL,AL,BOS,AL,2,5
2017,5/2/2017,CLE,AL,DET,AL,2,5
2017,5/2/2017,TEX,AL,HOU,AL,7,8
2017,5/2/2017,CHA,AL,KCA,AL,6,0
2017,5/2/2017,OAK,AL,MIN,AL,1,9
2017,5/2/2017,TOR,AL,NYA,AL,5,11
2017,5/2/2017,ANA,AL,SEA,AL,6,4
2017,5/3/2017,NYN,NL,ATL,NL,16,5
2017,5/3/2017,PHI,NL,CHN,NL,4,5
2017,5/3/2017,PIT,NL,CIN,NL,2,7
2017,5/3/2017,SFN,NL,LAN,NL,4,1
2017,5/3/2017,COL,NL,SDN,NL,11,3
2017,5/3/2017,ARI,NL,WAS,NL,1,2
2017,5/3/2017,BAL,AL,BOS,AL,2,4
2017,5/3/2017,CLE,AL,DET,AL,3,2
2017,5/3/2017,TEX,AL,HOU,AL,1,10
2017,5/3/2017,CHA,AL,KCA,AL,1,6
2017,5/3/2017,OAK,AL,MIN,AL,4,7
2017,5/3/2017,TOR,AL,NYA,AL,6,8
2017,5/3/2017,ANA,AL,SEA,AL,7,8
2017,5/3/2017,MIA,NL,TBA,AL,10,6
2017,5/4/2017,PHI,NL,CHN,NL,4,5
2017,5/4/2017,PIT,NL,CIN,NL,2,4
2017,5/4/2017,COL,NL,SDN,NL,3,2
2017,5/4/2017,MIL,NL,SLN,NL,5,4
2017,5/4/2017,ARI,NL,WAS,NL,2,4
2017,5/4/2017,BAL,AL,BOS,AL,8,3
2017,5/4/2017,TEX,AL,HOU,AL,10,4
2017,5/4/2017,CHA,AL,KCA,AL,8,3
2017,5/4/2017,OAK,AL,MIN,AL,8,5
2017,5/4/2017,ANA,AL,SEA,AL,3,11
2017,5/4/2017,MIA,NL,TBA,AL,1,5
2017,5/5/2017,SLN,NL,ATL,NL,10,0
2017,5/5/2017,NYA,AL,CHN,NL,3,2
2017,5/5/2017,SFN,NL,CIN,NL,3,13
2017,5/5/2017,ARI,NL,COL,NL,6,3
2017,5/5/2017,MIA,NL,NYN,NL,7,8
2017,5/5/2017,WAS,NL,PHI,NL,4,2
2017,5/5/2017,MIL,NL,PIT,NL,0,4
2017,5/5/2017,LAN,NL,SDN,NL,8,2
2017,5/5/2017,HOU,AL,ANA,AL,7,6
2017,5/5/2017,CHA,AL,BAL,AL,2,4
2017,5/5/2017,CLE,AL,KCA,AL,1,3
2017,5/5/2017,BOS,AL,MIN,AL,3,4
2017,5/5/2017,DET,AL,OAK,AL,7,2
2017,5/5/2017,TEX,AL,SEA,AL,3,1
2017,5/5/2017,TOR,AL,TBA,AL,8,4
2017,5/6/2017,SLN,NL,ATL,NL,5,3
2017,5/6/2017,NYA,AL,CHN,NL,11,6
2017,5/6/2017,SFN,NL,CIN,NL,2,14
2017,5/6/2017,ARI,NL,COL,NL,1,9
2017,5/6/2017,MIA,NL,NYN,NL,3,11
2017,5/6/2017,WAS,NL,PHI,NL,6,2
2017,5/6/2017,MIL,NL,PIT,NL,1,2
2017,5/6/2017,LAN,NL,SDN,NL,10,2
2017,5/6/2017,HOU,AL,ANA,AL,1,2
2017,5/6/2017,CHA,AL,BAL,AL,5,6
2017,5/6/2017,CLE,AL,KCA,AL,3,1
2017,5/6/2017,BOS,AL,MIN,AL,11,1
2017,5/6/2017,DET,AL,OAK,AL,5,6
2017,5/6/2017,TEX,AL,SEA,AL,2,8
2017,5/6/2017,TOR,AL,TBA,AL,1,6
2017,5/7/2017,SLN,NL,ATL,NL,6,4
2017,5/7/2017,NYA,AL,CHN,NL,5,4
2017,5/7/2017,SFN,NL,CIN,NL,0,4
2017,5/7/2017,ARI,NL,COL,NL,2,5
2017,5/7/2017,MIA,NL,NYN,NL,7,0
2017,5/7/2017,WAS,NL,PHI,NL,5,6
2017,5/7/2017,MIL,NL,PIT,NL,6,2
2017,5/7/2017,HOU,AL,ANA,AL,5,3
2017,5/7/2017,CHA,AL,BAL,AL,0,4
2017,5/7/2017,CLE,AL,KCA,AL,1,0
2017,5/7/2017,BOS,AL,MIN,AL,17,6
2017,5/7/2017,DET,AL,OAK,AL,6,8
2017,5/7/2017,TEX,AL,SEA,AL,3,4
2017,5/7/2017,TOR,AL,TBA,AL,2,1
2017,5/8/2017,NYA,AL,CIN,NL,10,4
2017,5/8/2017,PIT,NL,LAN,NL,1,12
2017,5/8/2017,SLN,NL,MIA,NL,9,4
2017,5/8/2017,SFN,NL,NYN,NL,3,4
2017,5/8/2017,TEX,AL,SDN,NL,1,5
2017,5/8/2017,WAS,NL,BAL,AL,4,6
2017,5/8/2017,ANA,AL,OAK,AL,2,3
2017,5/8/2017,KCA,AL,TBA,AL,7,3
2017,5/8/2017,CLE,AL,TOR,AL,2,4
2017,5/9/2017,DET,AL,ARI,NL,7,3
2017,5/9/2017,NYA,AL,CIN,NL,3,5
2017,5/9/2017,CHN,NL,COL,NL,4,10
2017,5/9/2017,CHN,NL,COL,NL,8,1
2017,5/9/2017,PIT,NL,LAN,NL,3,4
2017,5/9/2017,SLN,NL,MIA,NL,6,5
2017,5/9/2017,BOS,AL,MIL,NL,7,11
2017,5/9/2017,SFN,NL,NYN,NL,1,6
2017,5/9/2017,SEA,AL,PHI,NL,10,9
2017,5/9/2017,TEX,AL,SDN,NL,11,0
2017,5/9/2017,WAS,NL,BAL,AL,4,5
2017,5/9/2017,MIN,AL,CHA,AL,7,2
2017,5/9/2017,ATL,NL,HOU,AL,3,8
2017,5/9/2017,ANA,AL,OAK,AL,7,3
2017,5/9/2017,KCA,AL,TBA,AL,7,6
2017,5/9/2017,CLE,AL,TOR,AL,6,0
2017,5/10/2017,DET,AL,ARI,NL,1,7
2017,5/10/2017,CHN,NL,COL,NL,0,3
2017,5/10/2017,PIT,NL,LAN,NL,2,5
2017,5/10/2017,SLN,NL,MIA,NL,7,5
2017,5/10/2017,BOS,AL,MIL,NL,4,7
2017,5/10/2017,SFN,NL,NYN,NL,6,5
2017,5/10/2017,SEA,AL,PHI,NL,11,6
2017,5/10/2017,BAL,AL,WAS,NL,6,7
2017,5/10/2017,ATL,NL,HOU,AL,2,4
2017,5/10/2017,ANA,AL,OAK,AL,1,3
2017,5/10/2017,KCA,AL,TBA,AL,1,12
2017,5/10/2017,SDN,NL,TEX,AL,3,4
2017,5/10/2017,CLE,AL,TOR,AL,7,8
2017,5/11/2017,PIT,NL,ARI,NL,1,2
2017,5/11/2017,LAN,NL,COL,NL,7,10
2017,5/11/2017,BOS,AL,MIL,NL,4,1
2017,5/11/2017,CIN,NL,SFN,NL,3,2
2017,5/11/2017,DET,AL,ANA,AL,7,1
2017,5/11/2017,MIN,AL,CHA,AL,7,6
2017,5/11/2017,HOU,AL,NYA,AL,3,2
2017,5/11/2017,KCA,AL,TBA,AL,6,0
2017,5/11/2017,SDN,NL,TEX,AL,2,5
