Season,DateFix,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
2013,5/11/2014,West Brom,Stoke,1,2,A,0,1,A
2014,8/16/2014,Arsenal,Crystal Palace,2,1,H,1,1,D
2014,8/16/2014,Leicester,Everton,2,2,D,1,2,A
2014,8/16/2014,Man United,Swansea,1,2,A,0,1,A
2014,8/16/2014,QPR,Hull,0,1,A,0,0,D
2014,8/16/2014,Stoke,Aston Villa,0,1,A,0,0,D
2014,8/16/2014,West Brom,Sunderland,2,2,D,1,1,D
2014,8/16/2014,West Ham,Tottenham,0,1,A,0,0,D
2014,8/17/2014,Liverpool,Southampton,2,1,H,1,0,H
2014,8/17/2014,Newcastle,Man City,0,2,A,0,1,A
2014,8/18/2014,Burnley,Chelsea,1,3,A,1,3,A
2014,8/23/2014,Aston Villa,Newcastle,0,0,D,0,0,D
2014,8/23/2014,Chelsea,Leicester,2,0,H,0,0,D
2014,8/23/2014,Crystal Palace,West Ham,1,3,A,0,2,A
2014,8/23/2014,Everton,Arsenal,2,2,D,2,0,H
2014,8/23/2014,Southampton,West Brom,0,0,D,0,0,D
2014,8/23/2014,Swansea,Burnley,1,0,H,1,0,H
2014,8/24/2014,Hull,Stoke,1,1,D,1,0,H
2014,8/24/2014,Sunderland,Man United,1,1,D,1,1,D
2014,8/24/2014,Tottenham,QPR,4,0,H,3,0,H
2014,8/25/2014,Man City,Liverpool,3,1,H,1,0,H
2014,8/30/2014,Burnley,Man United,0,0,D,0,0,D
2014,8/30/2014,Everton,Chelsea,3,6,A,1,2,A
2014,8/30/2014,Man City,Stoke,0,1,A,0,0,D
2014,8/30/2014,Newcastle,Crystal Palace,3,3,D,1,1,D
2014,8/30/2014,QPR,Sunderland,1,0,H,1,0,H
2014,8/30/2014,Swansea,West Brom,3,0,H,2,0,H
2014,8/30/2014,West Ham,Southampton,1,3,A,1,1,D
2014,8/31/2014,Aston Villa,Hull,2,1,H,2,0,H
2014,8/31/2014,Leicester,Arsenal,1,1,D,1,1,D
2014,8/31/2014,Tottenham,Liverpool,0,3,A,0,1,A
2014,9/13/2014,Arsenal,Man City,2,2,D,0,1,A
2014,9/13/2014,Chelsea,Swansea,4,2,H,1,1,D
2014,9/13/2014,Crystal Palace,Burnley,0,0,D,0,0,D
2014,9/13/2014,Liverpool,Aston Villa,0,1,A,0,1,A
2014,9/13/2014,Southampton,Newcastle,4,0,H,2,0,H
2014,9/13/2014,Stoke,Leicester,0,1,A,0,0,D
2014,9/13/2014,Sunderland,Tottenham,2,2,D,1,1,D
2014,9/13/2014,West Brom,Everton,0,2,A,0,1,A
2014,9/14/2014,Man United,QPR,4,0,H,3,0,H
2014,9/15/2014,Hull,West Ham,2,2,D,1,0,H
2014,9/20/2014,Aston Villa,Arsenal,0,3,A,0,3,A
2014,9/20/2014,Burnley,Sunderland,0,0,D,0,0,D
2014,9/20/2014,Newcastle,Hull,2,2,D,0,0,D
2014,9/20/2014,QPR,Stoke,2,2,D,1,1,D
2014,9/20/2014,Swansea,Southampton,0,1,A,0,0,D
2014,9/20/2014,West Ham,Liverpool,3,1,H,2,1,H
2014,9/21/2014,Everton,Crystal Palace,2,3,A,1,1,D
2014,9/21/2014,Leicester,Man United,5,3,H,1,2,A
2014,9/21/2014,Man City,Chelsea,1,1,D,0,0,D
2014,9/21/2014,Tottenham,West Brom,0,1,A,0,0,D
2014,9/27/2014,Arsenal,Tottenham,1,1,D,0,0,D
2014,9/27/2014,Chelsea,Aston Villa,3,0,H,1,0,H
2014,9/27/2014,Crystal Palace,Leicester,2,0,H,0,0,D
2014,9/27/2014,Hull,Man City,2,4,A,2,2,D
2014,9/27/2014,Liverpool,Everton,1,1,D,0,0,D
2014,9/27/2014,Man United,West Ham,2,1,H,2,1,H
2014,9/27/2014,Southampton,QPR,2,1,H,0,0,D
2014,9/27/2014,Sunderland,Swansea,0,0,D,0,0,D
2014,9/28/2014,West Brom,Burnley,4,0,H,2,0,H
2014,9/29/2014,Stoke,Newcastle,1,0,H,1,0,H
2014,10/4/2014,Aston Villa,Man City,0,2,A,0,0,D
2014,10/4/2014,Hull,Crystal Palace,2,0,H,0,0,D
2014,10/4/2014,Leicester,Burnley,2,2,D,2,1,H
2014,10/4/2014,Liverpool,West Brom,2,1,H,1,0,H
2014,10/4/2014,Sunderland,Stoke,3,1,H,2,1,H
2014,10/4/2014,Swansea,Newcastle,2,2,D,1,1,D
2014,10/5/2014,Chelsea,Arsenal,2,0,H,1,0,H
2014,10/5/2014,Man United,Everton,2,1,H,1,0,H
2014,10/5/2014,Tottenham,Southampton,1,0,H,1,0,H
2014,10/5/2014,West Ham,QPR,2,0,H,1,0,H
2014,10/18/2014,Arsenal,Hull,2,2,D,1,1,D
2014,10/18/2014,Burnley,West Ham,1,3,A,0,0,D
2014,10/18/2014,Crystal Palace,Chelsea,1,2,A,0,1,A
2014,10/18/2014,Everton,Aston Villa,3,0,H,1,0,H
2014,10/18/2014,Man City,Tottenham,4,1,H,2,1,H
2014,10/18/2014,Newcastle,Leicester,1,0,H,0,0,D
2014,10/18/2014,Southampton,Sunderland,8,0,H,3,0,H
2014,10/19/2014,QPR,Liverpool,2,3,A,0,0,D
2014,10/19/2014,Stoke,Swansea,2,1,H,1,1,D
2014,10/20/2014,West Brom,Man United,2,2,D,1,0,H
2014,10/25/2014,Liverpool,Hull,0,0,D,0,0,D
2014,10/25/2014,Southampton,Stoke,1,0,H,1,0,H
2014,10/25/2014,Sunderland,Arsenal,0,2,A,0,1,A
2014,10/25/2014,Swansea,Leicester,2,0,H,1,0,H
2014,10/25/2014,West Brom,Crystal Palace,2,2,D,0,2,A
2014,10/25/2014,West Ham,Man City,2,1,H,1,0,H
2014,10/26/2014,Burnley,Everton,1,3,A,1,2,A
2014,10/26/2014,Man United,Chelsea,1,1,D,0,0,D
2014,10/26/2014,Tottenham,Newcastle,1,2,A,1,0,H
2014,10/27/2014,QPR,Aston Villa,2,0,H,1,0,H
2014,11/1/2014,Arsenal,Burnley,3,0,H,0,0,D
2014,11/1/2014,Chelsea,QPR,2,1,H,1,0,H
2014,11/1/2014,Everton,Swansea,0,0,D,0,0,D
2014,11/1/2014,Hull,Southampton,0,1,A,0,1,A
2014,11/1/2014,Leicester,West Brom,0,1,A,0,0,D
2014,11/1/2014,Newcastle,Liverpool,1,0,H,0,0,D
2014,11/1/2014,Stoke,West Ham,2,2,D,1,0,H
2014,11/2/2014,Aston Villa,Tottenham,1,2,A,1,0,H
2014,11/2/2014,Man City,Man United,1,0,H,0,0,D
2014,11/3/2014,Crystal Palace,Sunderland,1,3,A,0,1,A
2014,11/8/2014,Burnley,Hull,1,0,H,0,0,D
2014,11/8/2014,Liverpool,Chelsea,1,2,A,1,1,D
2014,11/8/2014,Man United,Crystal Palace,1,0,H,0,0,D
2014,11/8/2014,QPR,Man City,2,2,D,1,1,D
2014,11/8/2014,Southampton,Leicester,2,0,H,0,0,D
2014,11/8/2014,West Ham,Aston Villa,0,0,D,0,0,D
2014,11/9/2014,Sunderland,Everton,1,1,D,0,0,D
2014,11/9/2014,Swansea,Arsenal,2,1,H,0,0,D
2014,11/9/2014,Tottenham,Stoke,1,2,A,0,2,A
2014,11/9/2014,West Brom,Newcastle,0,2,A,0,1,A
2014,11/22/2014,Arsenal,Man United,1,2,A,0,0,D
2014,11/22/2014,Chelsea,West Brom,2,0,H,2,0,H
2014,11/22/2014,Everton,West Ham,2,1,H,1,0,H
2014,11/22/2014,Leicester,Sunderland,0,0,D,0,0,D
2014,11/22/2014,Man City,Swansea,2,1,H,1,1,D
2014,11/22/2014,Newcastle,QPR,1,0,H,0,0,D
2014,11/22/2014,Stoke,Burnley,1,2,A,1,2,A
2014,11/23/2014,Crystal Palace,Liverpool,3,1,H,1,1,D
2014,11/23/2014,Hull,Tottenham,1,2,A,1,0,H
2014,11/24/2014,Aston Villa,Southampton,1,1,D,1,0,H
2014,11/29/2014,Burnley,Aston Villa,1,1,D,0,1,A
2014,11/29/2014,Liverpool,Stoke,1,0,H,0,0,D
2014,11/29/2014,Man United,Hull,3,0,H,2,0,H
2014,11/29/2014,QPR,Leicester,3,2,H,2,1,H
2014,11/29/2014,Sunderland,Chelsea,0,0,D,0,0,D
2014,11/29/2014,Swansea,Crystal Palace,1,1,D,1,1,D
2014,11/29/2014,West Brom,Arsenal,0,1,A,0,0,D
2014,11/29/2014,West Ham,Newcastle,1,0,H,0,0,D
2014,11/30/2014,Southampton,Man City,0,3,A,0,0,D
2014,11/30/2014,Tottenham,Everton,2,1,H,2,1,H
2014,12/2/2014,Burnley,Newcastle,1,1,D,1,0,H
2014,12/2/2014,Crystal Palace,Aston Villa,0,1,A,0,1,A
2014,12/2/2014,Leicester,Liverpool,1,3,A,1,1,D
2014,12/2/2014,Man United,Stoke,2,1,H,1,1,D
2014,12/2/2014,Swansea,QPR,2,0,H,0,0,D
2014,12/2/2014,West Brom,West Ham,1,2,A,1,2,A
2014,12/3/2014,Arsenal,Southampton,1,0,H,0,0,D
2014,12/3/2014,Chelsea,Tottenham,3,0,H,2,0,H
2014,12/3/2014,Everton,Hull,1,1,D,1,0,H
2014,12/3/2014,Sunderland,Man City,1,4,A,1,2,A
2014,12/6/2014,Hull,West Brom,0,0,D,0,0,D
2014,12/6/2014,Liverpool,Sunderland,0,0,D,0,0,D
2014,12/6/2014,Man City,Everton,1,0,H,1,0,H
2014,12/6/2014,Newcastle,Chelsea,2,1,H,0,0,D
2014,12/6/2014,QPR,Burnley,2,0,H,0,0,D
2014,12/6/2014,Stoke,Arsenal,3,2,H,3,0,H
2014,12/6/2014,Tottenham,Crystal Palace,0,0,D,0,0,D
2014,12/7/2014,Aston Villa,Leicester,2,1,H,1,1,D
2014,12/7/2014,West Ham,Swansea,3,1,H,1,1,D
2014,12/8/2014,Southampton,Man United,1,2,A,1,1,D
2014,12/13/2014,Arsenal,Newcastle,4,1,H,1,0,H
2014,12/13/2014,Burnley,Southampton,1,0,H,0,0,D
2014,12/13/2014,Chelsea,Hull,2,0,H,1,0,H
2014,12/13/2014,Crystal Palace,Stoke,1,1,D,1,1,D
2014,12/13/2014,Leicester,Man City,0,1,A,0,1,A
2014,12/13/2014,Sunderland,West Ham,1,1,D,1,1,D
2014,12/13/2014,West Brom,Aston Villa,1,0,H,0,0,D
2014,12/14/2014,Man United,Liverpool,3,0,H,2,0,H
2014,12/14/2014,Swansea,Tottenham,1,2,A,0,1,A
2014,12/15/2014,Everton,QPR,3,1,H,2,0,H
2014,12/20/2014,Aston Villa,Man United,1,1,D,1,0,H
2014,12/20/2014,Hull,Swansea,0,1,A,0,1,A
2014,12/20/2014,Man City,Crystal Palace,3,0,H,0,0,D
2014,12/20/2014,QPR,West Brom,3,2,H,1,2,A
2014,12/20/2014,Southampton,Everton,3,0,H,1,0,H
2014,12/20/2014,Tottenham,Burnley,2,1,H,2,1,H
2014,12/20/2014,West Ham,Leicester,2,0,H,1,0,H
2014,12/21/2014,Liverpool,Arsenal,2,2,D,1,1,D
2014,12/21/2014,Newcastle,Sunderland,0,1,A,0,0,D
2014,12/22/2014,Stoke,Chelsea,0,2,A,0,1,A
2014,12/26/2014,Arsenal,QPR,2,1,H,1,0,H
2014,12/26/2014,Burnley,Liverpool,0,1,A,0,0,D
2014,12/26/2014,Chelsea,West Ham,2,0,H,1,0,H
2014,12/26/2014,Crystal Palace,Southampton,1,3,A,0,1,A
2014,12/26/2014,Everton,Stoke,0,1,A,0,1,A
2014,12/26/2014,Leicester,Tottenham,1,2,A,0,1,A
2014,12/26/2014,Man United,Newcastle,3,1,H,2,0,H
2014,12/26/2014,Sunderland,Hull,1,3,A,1,1,D
2014,12/26/2014,Swansea,Aston Villa,1,0,H,1,0,H
2014,12/26/2014,West Brom,Man City,1,3,A,0,3,A
2014,12/28/2014,Aston Villa,Sunderland,0,0,D,0,0,D
2014,12/28/2014,Hull,Leicester,0,1,A,0,1,A
2014,12/28/2014,Man City,Burnley,2,2,D,2,0,H
2014,12/28/2014,Newcastle,Everton,3,2,H,1,1,D
2014,12/28/2014,QPR,Crystal Palace,0,0,D,0,0,D
2014,12/28/2014,Southampton,Chelsea,1,1,D,1,1,D
2014,12/28/2014,Stoke,West Brom,2,0,H,0,0,D
2014,12/28/2014,Tottenham,Man United,0,0,D,0,0,D
2014,12/28/2014,West Ham,Arsenal,1,2,A,0,2,A
2014,12/29/2014,Liverpool,Swansea,4,1,H,1,0,H
2014,1/1/2015,Aston Villa,Crystal Palace,0,0,D,0,0,D
2014,1/1/2015,Hull,Everton,2,0,H,2,0,H
2014,1/1/2015,Liverpool,Leicester,2,2,D,2,0,H
2014,1/1/2015,Man City,Sunderland,3,2,H,0,0,D
2014,1/1/2015,Newcastle,Burnley,3,3,D,2,1,H
2014,1/1/2015,QPR,Swansea,1,1,D,1,0,H
2014,1/1/2015,Southampton,Arsenal,2,0,H,1,0,H
2014,1/1/2015,Stoke,Man United,1,1,D,1,1,D
2014,1/1/2015,Tottenham,Chelsea,5,3,H,3,1,H
2014,1/1/2015,West Ham,West Brom,1,1,D,1,1,D
2014,1/10/2015,Burnley,QPR,2,1,H,2,1,H
2014,1/10/2015,Chelsea,Newcastle,2,0,H,1,0,H
2014,1/10/2015,Crystal Palace,Tottenham,2,1,H,0,0,D
2014,1/10/2015,Everton,Man City,1,1,D,0,0,D
2014,1/10/2015,Leicester,Aston Villa,1,0,H,1,0,H
2014,1/10/2015,Sunderland,Liverpool,0,1,A,0,1,A
2014,1/10/2015,Swansea,West Ham,1,1,D,0,1,A
2014,1/10/2015,West Brom,Hull,1,0,H,0,0,D
2014,1/11/2015,Arsenal,Stoke,3,0,H,2,0,H
2014,1/11/2015,Man United,Southampton,0,1,A,0,0,D
2014,1/17/2015,Aston Villa,Liverpool,0,2,A,0,1,A
2014,1/17/2015,Burnley,Crystal Palace,2,3,A,2,1,H
2014,1/17/2015,Leicester,Stoke,0,1,A,0,0,D
2014,1/17/2015,Newcastle,Southampton,1,2,A,1,1,D
2014,1/17/2015,QPR,Man United,0,2,A,0,0,D
2014,1/17/2015,Swansea,Chelsea,0,5,A,0,4,A
2014,1/17/2015,Tottenham,Sunderland,2,1,H,1,1,D
2014,1/18/2015,Man City,Arsenal,0,2,A,0,1,A
2014,1/18/2015,West Ham,Hull,3,0,H,0,0,D
2014,1/19/2015,Everton,West Brom,0,0,D,0,0,D
2014,1/31/2015,Chelsea,Man City,1,1,D,1,1,D
2014,1/31/2015,Crystal Palace,Everton,0,1,A,0,1,A
2014,1/31/2015,Hull,Newcastle,0,3,A,0,1,A
2014,1/31/2015,Liverpool,West Ham,2,0,H,0,0,D
2014,1/31/2015,Man United,Leicester,3,1,H,3,0,H
2014,1/31/2015,Stoke,QPR,3,1,H,2,1,H
2014,1/31/2015,Sunderland,Burnley,2,0,H,2,0,H
2014,1/31/2015,West Brom,Tottenham,0,3,A,0,2,A
2014,2/1/2015,Arsenal,Aston Villa,5,0,H,1,0,H
2014,2/1/2015,Southampton,Swansea,0,1,A,0,0,D
2014,2/7/2015,Aston Villa,Chelsea,1,2,A,0,1,A
2014,2/7/2015,Everton,Liverpool,0,0,D,0,0,D
2014,2/7/2015,Leicester,Crystal Palace,0,1,A,0,0,D
2014,2/7/2015,Man City,Hull,1,1,D,0,1,A
2014,2/7/2015,QPR,Southampton,0,1,A,0,0,D
2014,2/7/2015,Swansea,Sunderland,1,1,D,0,1,A
2014,2/7/2015,Tottenham,Arsenal,2,1,H,0,1,A
2014,2/8/2015,Burnley,West Brom,2,2,D,2,1,H
2014,2/8/2015,Newcastle,Stoke,1,1,D,0,0,D
2014,2/8/2015,West Ham,Man United,1,1,D,0,0,D
2014,2/10/2015,Arsenal,Leicester,2,1,H,2,0,H
2014,2/10/2015,Hull,Aston Villa,2,0,H,1,0,H
2014,2/10/2015,Liverpool,Tottenham,3,2,H,1,1,D
2014,2/10/2015,Sunderland,QPR,0,2,A,0,2,A
2014,2/11/2015,Chelsea,Everton,1,0,H,0,0,D
2014,2/11/2015,Crystal Palace,Newcastle,1,1,D,0,1,A
2014,2/11/2015,Man United,Burnley,3,1,H,2,1,H
2014,2/11/2015,Southampton,West Ham,0,0,D,0,0,D
2014,2/11/2015,Stoke,Man City,1,4,A,1,1,D
2014,2/11/2015,West Brom,Swansea,2,0,H,0,0,D
2014,2/21/2015,Aston Villa,Stoke,1,2,A,1,1,D
2014,2/21/2015,Chelsea,Burnley,1,1,D,1,0,H
2014,2/21/2015,Crystal Palace,Arsenal,1,2,A,0,2,A
2014,2/21/2015,Hull,QPR,2,1,H,1,1,D
2014,2/21/2015,Man City,Newcastle,5,0,H,3,0,H
2014,2/21/2015,Sunderland,West Brom,0,0,D,0,0,D
2014,2/21/2015,Swansea,Man United,2,1,H,1,1,D
2014,2/22/2015,Everton,Leicester,2,2,D,0,0,D
2014,2/22/2015,Southampton,Liverpool,0,2,A,0,1,A
2014,2/22/2015,Tottenham,West Ham,2,2,D,0,1,A
2014,2/28/2015,Burnley,Swansea,0,1,A,0,0,D
2014,2/28/2015,Man United,Sunderland,2,0,H,0,0,D
2014,2/28/2015,Newcastle,Aston Villa,1,0,H,1,0,H
2014,2/28/2015,Stoke,Hull,1,0,H,0,0,D
2014,2/28/2015,West Brom,Southampton,1,0,H,1,0,H
2014,2/28/2015,West Ham,Crystal Palace,1,3,A,0,1,A
2014,3/1/2015,Arsenal,Everton,2,0,H,1,0,H
2014,3/1/2015,Liverpool,Man City,2,1,H,1,1,D
2014,3/3/2015,Aston Villa,West Brom,2,1,H,1,0,H
2014,3/3/2015,Hull,Sunderland,1,1,D,1,0,H
2014,3/3/2015,Southampton,Crystal Palace,1,0,H,0,0,D
2014,3/4/2015,Liverpool,Burnley,2,0,H,1,0,H
2014,3/4/2015,Man City,Leicester,2,0,H,1,0,H
2014,3/4/2015,Newcastle,Man United,0,1,A,0,0,D
2014,3/4/2015,QPR,Arsenal,1,2,A,0,0,D
2014,3/4/2015,Stoke,Everton,2,0,H,1,0,H
2014,3/4/2015,Tottenham,Swansea,3,2,H,1,1,D
2014,3/4/2015,West Ham,Chelsea,0,1,A,0,1,A
2014,3/7/2015,QPR,Tottenham,1,2,A,0,1,A
2014,3/14/2015,Arsenal,West Ham,3,0,H,1,0,H
2014,3/14/2015,Burnley,Man City,1,0,H,0,0,D
2014,3/14/2015,Crystal Palace,QPR,3,1,H,3,0,H
2014,3/14/2015,Leicester,Hull,0,0,D,0,0,D
2014,3/14/2015,Sunderland,Aston Villa,0,4,A,0,4,A
2014,3/14/2015,West Brom,Stoke,1,0,H,1,0,H
2014,3/15/2015,Chelsea,Southampton,1,1,D,1,1,D
2014,3/15/2015,Everton,Newcastle,3,0,H,1,0,H
2014,3/15/2015,Man United,Tottenham,3,0,H,3,0,H
2014,3/16/2015,Swansea,Liverpool,0,1,A,0,0,D
2014,3/21/2015,Aston Villa,Swansea,0,1,A,0,0,D
2014,3/21/2015,Man City,West Brom,3,0,H,2,0,H
2014,3/21/2015,Newcastle,Arsenal,1,2,A,0,2,A
2014,3/21/2015,Southampton,Burnley,2,0,H,1,0,H
2014,3/21/2015,Stoke,Crystal Palace,1,2,A,1,2,A
2014,3/21/2015,Tottenham,Leicester,4,3,H,2,1,H
2014,3/21/2015,West Ham,Sunderland,1,0,H,0,0,D
2014,3/22/2015,Hull,Chelsea,2,3,A,2,2,D
2014,3/22/2015,Liverpool,Man United,1,2,A,0,1,A
2014,3/22/2015,QPR,Everton,1,2,A,0,1,A
2014,4/4/2015,Arsenal,Liverpool,4,1,H,3,0,H
2014,4/4/2015,Chelsea,Stoke,2,1,H,1,1,D
2014,4/4/2015,Everton,Southampton,1,0,H,1,0,H
2014,4/4/2015,Leicester,West Ham,2,1,H,1,1,D
2014,4/4/2015,Man United,Aston Villa,3,1,H,1,0,H
2014,4/4/2015,Swansea,Hull,3,1,H,2,0,H
2014,4/4/2015,West Brom,QPR,1,4,A,0,3,A
2014,4/5/2015,Burnley,Tottenham,0,0,D,0,0,D
2014,4/5/2015,Sunderland,Newcastle,1,0,H,1,0,H
2014,4/6/2015,Crystal Palace,Man City,2,1,H,1,0,H
2014,4/7/2015,Aston Villa,QPR,3,3,D,2,1,H
2014,4/11/2015,Burnley,Arsenal,0,1,A,0,1,A
2014,4/11/2015,Southampton,Hull,2,0,H,0,0,D
2014,4/11/2015,Sunderland,Crystal Palace,1,4,A,0,0,D
2014,4/11/2015,Swansea,Everton,1,1,D,0,1,A
2014,4/11/2015,Tottenham,Aston Villa,0,1,A,0,1,A
2014,4/11/2015,West Brom,Leicester,2,3,A,2,1,H
2014,4/11/2015,West Ham,Stoke,1,1,D,1,0,H
2014,4/12/2015,Man United,Man City,4,2,H,2,1,H
2014,4/12/2015,QPR,Chelsea,0,1,A,0,0,D
2014,4/13/2015,Liverpool,Newcastle,2,0,H,1,0,H
2014,4/18/2015,Chelsea,Man United,1,0,H,1,0,H
2014,4/18/2015,Crystal Palace,West Brom,0,2,A,0,1,A
2014,4/18/2015,Everton,Burnley,1,0,H,1,0,H
2014,4/18/2015,Leicester,Swansea,2,0,H,1,0,H
2014,4/18/2015,Stoke,Southampton,2,1,H,0,1,A
2014,4/19/2015,Man City,West Ham,2,0,H,2,0,H
2014,4/19/2015,Newcastle,Tottenham,1,3,A,0,1,A
2014,4/25/2015,Burnley,Leicester,0,1,A,0,0,D
2014,4/25/2015,Crystal Palace,Hull,0,2,A,0,0,D
2014,4/25/2015,Man City,Aston Villa,3,2,H,1,0,H
2014,4/25/2015,Newcastle,Swansea,2,3,A,1,1,D
2014,4/25/2015,QPR,West Ham,0,0,D,0,0,D
2014,4/25/2015,Southampton,Tottenham,2,2,D,1,1,D
2014,4/25/2015,Stoke,Sunderland,1,1,D,1,1,D
2014,4/25/2015,West Brom,Liverpool,0,0,D,0,0,D
2014,4/26/2015,Arsenal,Chelsea,0,0,D,0,0,D
2014,4/26/2015,Everton,Man United,3,0,H,2,0,H
2014,4/28/2015,Hull,Liverpool,1,0,H,1,0,H
2014,4/29/2015,Leicester,Chelsea,1,3,A,1,0,H
2014,5/2/2015,Aston Villa,Everton,3,2,H,2,0,H
2014,5/2/2015,Leicester,Newcastle,3,0,H,2,0,H
2014,5/2/2015,Liverpool,QPR,2,1,H,1,0,H
2014,5/2/2015,Man United,West Brom,0,1,A,0,0,D
2014,5/2/2015,Sunderland,Southampton,2,1,H,1,1,D
2014,5/2/2015,Swansea,Stoke,2,0,H,0,0,D
2014,5/2/2015,West Ham,Burnley,1,0,H,1,0,H
2014,5/3/2015,Chelsea,Crystal Palace,1,0,H,1,0,H
2014,5/3/2015,Tottenham,Man City,0,1,A,0,1,A
2014,5/4/2015,Hull,Arsenal,1,3,A,0,3,A
2014,5/9/2015,Aston Villa,West Ham,1,0,H,1,0,H
2014,5/9/2015,Crystal Palace,Man United,1,2,A,0,1,A
2014,5/9/2015,Everton,Sunderland,0,2,A,0,0,D
2014,5/9/2015,Hull,Burnley,0,1,A,0,0,D
2014,5/9/2015,Leicester,Southampton,2,0,H,2,0,H
2014,5/9/2015,Newcastle,West Brom,1,1,D,1,1,D
2014,5/9/2015,Stoke,Tottenham,3,0,H,2,0,H
2014,5/10/2015,Chelsea,Liverpool,1,1,D,1,1,D
2014,5/10/2015,Man City,QPR,6,0,H,2,0,H
2014,5/11/2015,Arsenal,Swansea,0,1,A,0,0,D
2014,5/16/2015,Burnley,Stoke,0,0,D,0,0,D
2014,5/16/2015,Liverpool,Crystal Palace,1,3,A,1,1,D
2014,5/16/2015,QPR,Newcastle,2,1,H,0,1,A
2014,5/16/2015,Southampton,Aston Villa,6,1,H,5,1,H
2014,5/16/2015,Sunderland,Leicester,0,0,D,0,0,D
2014,5/16/2015,Tottenham,Hull,2,0,H,0,0,D
2014,5/16/2015,West Ham,Everton,1,2,A,0,0,D
2014,5/17/2015,Man United,Arsenal,1,1,D,1,0,H
2014,5/17/2015,Swansea,Man City,2,4,A,1,2,A
2014,5/18/2015,West Brom,Chelsea,3,0,H,1,0,H
2014,5/20/2015,Arsenal,Sunderland,0,0,D,0,0,D
2014,5/24/2015,Arsenal,West Brom,4,1,H,4,0,H
2014,5/24/2015,Aston Villa,Burnley,0,1,A,0,1,A
2014,5/24/2015,Chelsea,Sunderland,3,1,H,1,1,D
2014,5/24/2015,Crystal Palace,Swansea,1,0,H,0,0,D
2014,5/24/2015,Everton,Tottenham,0,1,A,0,1,A
2014,5/24/2015,Hull,Man United,0,0,D,0,0,D
2014,5/24/2015,Leicester,QPR,5,1,H,2,0,H
2014,5/24/2015,Man City,Southampton,2,0,H,1,0,H
2014,5/24/2015,Newcastle,West Ham,2,0,H,0,0,D
2014,5/24/2015,Stoke,Liverpool,6,1,H,5,0,H
2015,8/8/2015,Bournemouth,Aston Villa,0,1,A,0,0,D
2015,8/8/2015,Chelsea,Swansea,2,2,D,2,1,H
2015,8/8/2015,Everton,Watford,2,2,D,0,1,A
2015,8/8/2015,Leicester,Sunderland,4,2,H,3,0,H
2015,8/8/2015,Man United,Tottenham,1,0,H,1,0,H
2015,8/8/2015,Norwich,Crystal Palace,1,3,A,0,1,A
2015,8/9/2015,Arsenal,West Ham,0,2,A,0,1,A
2015,8/9/2015,Newcastle,Southampton,2,2,D,1,1,D
2015,8/9/2015,Stoke,Liverpool,0,1,A,0,0,D
2015,8/10/2015,West Brom,Man City,0,3,A,0,2,A
2015,8/14/2015,Aston Villa,Man United,0,1,A,0,1,A
2015,8/15/2015,Southampton,Everton,0,3,A,0,2,A
2015,8/15/2015,Sunderland,Norwich,1,3,A,0,2,A
2015,8/15/2015,Swansea,Newcastle,2,0,H,1,0,H
2015,8/15/2015,Tottenham,Stoke,2,2,D,2,0,H
2015,8/15/2015,Watford,West Brom,0,0,D,0,0,D
2015,8/15/2015,West Ham,Leicester,1,2,A,0,2,A
2015,8/16/2015,Crystal Palace,Arsenal,1,2,A,1,1,D
2015,8/16/2015,Man City,Chelsea,3,0,H,1,0,H
2015,8/17/2015,Liverpool,Bournemouth,1,0,H,1,0,H
2015,8/22/2015,Crystal Palace,Aston Villa,2,1,H,0,0,D
2015,8/22/2015,Leicester,Tottenham,1,1,D,0,0,D
2015,8/22/2015,Man United,Newcastle,0,0,D,0,0,D
2015,8/22/2015,Norwich,Stoke,1,1,D,1,1,D
2015,8/22/2015,Sunderland,Swansea,1,1,D,0,1,A
2015,8/22/2015,West Ham,Bournemouth,3,4,A,0,2,A
2015,8/23/2015,Everton,Man City,0,2,A,0,0,D
2015,8/23/2015,Watford,Southampton,0,0,D,0,0,D
2015,8/23/2015,West Brom,Chelsea,2,3,A,1,3,A
2015,8/24/2015,Arsenal,Liverpool,0,0,D,0,0,D
2015,8/29/2015,Aston Villa,Sunderland,2,2,D,2,1,H
2015,8/29/2015,Bournemouth,Leicester,1,1,D,1,0,H
2015,8/29/2015,Chelsea,Crystal Palace,1,2,A,0,0,D
2015,8/29/2015,Liverpool,West Ham,0,3,A,0,2,A
2015,8/29/2015,Man City,Watford,2,0,H,0,0,D
2015,8/29/2015,Newcastle,Arsenal,0,1,A,0,0,D
2015,8/29/2015,Stoke,West Brom,0,1,A,0,1,A
2015,8/29/2015,Tottenham,Everton,0,0,D,0,0,D
2015,8/30/2015,Southampton,Norwich,3,0,H,1,0,H
2015,8/30/2015,Swansea,Man United,2,1,H,0,0,D
2015,9/12/2015,Arsenal,Stoke,2,0,H,1,0,H
2015,9/12/2015,Crystal Palace,Man City,0,1,A,0,0,D
2015,9/12/2015,Everton,Chelsea,3,1,H,2,1,H
2015,9/12/2015,Man United,Liverpool,3,1,H,0,0,D
2015,9/12/2015,Norwich,Bournemouth,3,1,H,1,0,H
2015,9/12/2015,Watford,Swansea,1,0,H,0,0,D
